Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_710.jpg;-9.01035;0;0;-0.07147546;104.1912;87.55688;359.2235;344.1769;0.01153639
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_776.jpg;-12.0024;0;0;-0.07112612;104.1911;87.55688;359.4576;342.1064;0.02365304
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_843.jpg;-14.99944;0;0;-0.06866485;104.191;87.55689;359.6827;339.5864;0.04786304
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_910.jpg;-15;0;0;-0.06545171;104.1909;87.5569;359.9605;335.9863;0.1033359
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_976.jpg;-15;0;0;-0.06119645;104.1908;87.55693;0.1472224;333.286;0.1593164
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_042.jpg;-15;0;0;-0.05417602;104.1908;87.55694;0.3123123;330.5856;0.2233038
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_109.jpg;-15;0;0;-0.04812803;104.1907;87.55696;0.4829848;326.9846;0.3005414
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_176.jpg;-15;0;0;-0.03346442;104.1906;87.55698;0.5682685;324.2842;0.3388521
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_243.jpg;-15;0;0;-0.02235231;104.1906;87.55698;0.625962;321.5839;0.3645151
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_310.jpg;-15;0;0;-0.01638719;104.1906;87.55701;0.6673743;317.9836;0.3803597
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_376.jpg;-15;0;0;-0.01308192;104.1906;87.55702;0.6768122;315.2835;0.3795447
